# Tetrahedron method
        1.0300000000        0.0951973880        0.0951972702        0.1009530918        0.1009530918        0.0791017880        0.0791017880
        1.0400000000        0.0970085121        0.0970085316        0.1036314782        0.1036314782        0.0812959526        0.0812959526
        1.0500000000        0.0991122704        0.0991125453        0.1061855151        0.1061855151        0.0832934296        0.0832934296
        1.0600000000        0.1013311100        0.1013313940        0.1087641282        0.1087641282        0.0852791103        0.0852791103
        1.0700000000        0.1035602317        0.1035605511        0.1113016426        0.1113016426        0.0872174766        0.0872174766
        1.0800000000        0.1058541882        0.1058540802        0.1137162197        0.1137162197        0.0890188357        0.0890188357
        1.0900000000        0.1081814788        0.1081810790        0.1160851579        0.1160851579        0.0907681305        0.0907681305
        1.1000000000        0.1104475994        0.1104472260        0.1184367983        0.1184367983        0.0925131935        0.0925131935
        1.1100000000        0.1127290733        0.1127290144        0.1209008487        0.1209008487        0.0943566541        0.0943566541
        1.1200000000        0.1151515872        0.1151517770        0.1235524103        0.1235524103        0.0963416524        0.0963416524
        1.1300000000        0.1176796662        0.1176798192        0.1261659637        0.1261659637        0.0982632442        0.0982632442
        1.1400000000        0.1201718231        0.1201720139        0.1287002505        0.1287002505        0.1001135304        0.1001135304
        1.1500000000        0.1227311501        0.1227314201        0.1313282245        0.1313282245        0.1020324079        0.1020324079
        1.1600000000        0.1255122371        0.1255122970        0.1342054349        0.1342054349        0.1041422438        0.1041422438
        1.1700000000        0.1281710782        0.1281708949        0.1370428318        0.1370428318        0.1062392571        0.1062392571
        1.1800000000        0.1308245572        0.1308242759        0.1399137259        0.1399137259        0.1083639133        0.1083639133
        1.1900000000        0.1335345492        0.1335342421        0.1428199218        0.1428199218        0.1105015499        0.1105015499
        1.2000000000        0.1362602670        0.1362600789        0.1456770206        0.1456770206        0.1125793233        0.1125793233
        1.2100000000        0.1391023910        0.1391024169        0.1485971368        0.1485971368        0.1146829049        0.1146829049
        1.2200000000        0.1420163669        0.1420164798        0.1515850002        0.1515850002        0.1168299883        0.1168299883
        1.2300000000        0.1449195239        0.1449196023        0.1546085626        0.1546085626        0.1190082814        0.1190082814
